"Gene","peptide_cnts_control","peptide_cnts_test","log10p","fdr","lfc","contrast","raw_lfc","norm_lfc","test_overlap","DESCRIPTION"
"ENA2",0,29,-5.44301639890878,0.000281441035644035,7.61134399531123,"YBR_vs_Control",Inf,Inf,0,"P-type ATPase sodium pump; involved in Na+ efflux to allow salt tolerance; likely not involved in Li+ efflux"
"GET3",0,29,-5.44301639890878,0.000281441035644035,7.61134399531123,"YBR_vs_Control",Inf,Inf,0,"Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; functions as a chaperone under ATP-depleted oxidative stress conditions; subunit of GET complex, involved in ATP dependent Golgi to ER trafficking and insertion of tail-anchored (TA) proteins into ER membrane under non-stress conditions; binds as dimer to transmembrane domain (TMD) cargo, shielding TMDs from aqueous solvent; protein abundance increases under DNA replication stress"
"HIS7",0,29,-5.44301639890878,0.000281441035644035,7.61134399531123,"YBR_vs_Control",Inf,Inf,0,"Imidazole glycerol phosphate synthase; glutamine amidotransferase:cyclase that catalyzes the fifth step of histidine biosynthesis and also produces 5-aminoimidazole-4-carboxamide ribotide (AICAR), a purine precursor"
"ERG5",0,28,-5.26398075920632,0.000402663221780725,7.56098139395765,"YBR_vs_Control",Inf,Inf,0,"C-22 sterol desaturase; a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"
"SEC17",0,26,-4.8966644979659,0.000774968393075668,7.45465376130685,"YBR_vs_Control",Inf,Inf,0,"Alpha-SNAP cochaperone; SNARE-complex adaptor for Sec18 (NSF) during the disassembly of postfusion cis-SNARE complexes; stimulates the ATPase activity of Sec18p; peripheral membrane protein required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, and autophagy; similar to mammalian alpha-SNAP"
"MES1",0,25,-4.70816398092839,0.00110045511816745,7.39839916835218,"YBR_vs_Control",Inf,Inf,0,"Methionyl-tRNA synthetase; forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs; mutations in human ortholog MARS are associated with pediatric pulmonary alveolar proteinosis"
"TOM70",0,25,-4.70816398092839,0.00110045511816745,7.39839916835218,"YBR_vs_Control",Inf,Inf,0,"Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog, TOM71, that arose from the whole genome duplication"
"STE24",0,24,-4.51627845468948,0.00142651589392077,7.33986174138241,"YBR_vs_Control",Inf,Inf,0,"Highly conserved zinc metalloprotease; functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves both isoprenylated and non-prenylated oligopeptides; contains multiple transmembrane spans; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD), and can complement yeast null mutant"
"RKR1",0,23,-4.51627845468948,0.00142651589392077,7.27884833835591,"YBR_vs_Control",Inf,Inf,0,"RING domain E3 ubiquitin ligase; involved in ubiquitin-mediated degradation of non-stop proteins and translationally stalled ER membrane proteins; component of ribosome-bound RQC (ribosome quality control) complex; degrades products of mRNAs lacking a termination codon regardless of a poly(A) tail; functional connections to chromatin modification; homolog of mouse Listerin, mutations in which reported to cause neurodegeneration"
"ERG20",0,21,-4.12184158331176,0.00294803231777495,7.14848831033381,"YBR_vs_Control",Inf,Inf,0,"Farnesyl pyrophosphate synthetase; has both dimethylallyltranstransferase and geranyltranstransferase activities; catalyzes the formation of C15 farnesyl pyrophosphate units for isoprenoid and sterol biosynthesis"
"STT3",0,21,-4.12184158331176,0.00294803231777495,7.14848831033381,"YBR_vs_Control",Inf,Inf,0,"Subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins; forms a subcomplex with Ost3p and Ost4p and is directly involved in catalysis"
"UFD2",0,21,-4.12184158331176,0.00294803231777495,7.14848831033381,"YBR_vs_Control",Inf,Inf,0,"Ubiquitin chain assembly factor (E4); cooperates with a ubiquitin-activating enzyme (E1), a ubiquitin-conjugating enzyme (E2), and a ubiquitin protein ligase (E3) to conjugate ubiquitin to substrates; also functions as an E3"
"PGM1",0,20,-3.91901607100884,0.00393723917523431,7.07860732751986,"YBR_vs_Control",Inf,Inf,0,"Phosphoglucomutase, minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; PGM1 has a paralog, PGM2, that arose from the whole genome duplication"
"PMC1",0,20,-3.91901607100884,0.00393723917523431,7.07860732751986,"YBR_vs_Control",Inf,Inf,0,"Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium; similar to mammalian PMCA1a"
"VID27",0,20,-3.91901607100884,0.00393723917523431,7.07860732751986,"YBR_vs_Control",Inf,Inf,0,"Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains"
"CCC1",0,19,-3.71225599218671,0.00556191377765804,7.00516839284642,"YBR_vs_Control",Inf,Inf,1,"Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress"
"RPN7",0,19,-3.71225599218671,0.00556191377765804,7.00516839284642,"YBR_vs_Control",Inf,Inf,0,"Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits"
"LYS12",0,18,-3.50140262687181,0.0080521342644731,6.92778967647653,"YBR_vs_Control",Inf,Inf,0,"Homo-isocitrate dehydrogenase; an NAD-linked mitochondrial enzyme required for the fourth step in the biosynthesis of lysine, in which homo-isocitrate is oxidatively decarboxylated to alpha-ketoadipate"
"URA8",0,18,-3.50140262687181,0.0080521342644731,6.92778967647653,"YBR_vs_Control",Inf,Inf,0,"Minor CTP synthase isozyme (see also URA7); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA8 has a paralog, URA7, that arose from the whole genome duplication"
"YPK9",0,18,-3.50140262687181,0.0080521342644731,6.92778967647653,"YBR_vs_Control",Inf,Inf,0,"Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome"
"CEX1",0,17,-3.28628725991442,0.0105327062842606,6.84602438060405,"YBR_vs_Control",Inf,Inf,0,"Component of nuclear aminoacylation-dependent tRNA export pathway; cytoplasmic; interacts with nuclear pore component Nup116p; copurifies with tRNA export receptors Los1p and Msn5p, as well as eIF-1a; required for activation of RAN GTPase Gsp1p and dissociation of receptor-tRNA-Gsp1p export complex; recruits Rna1p from cytoplasm to NPC, facilitates Rna1p activation of Gsp1p GTPase activity by enabling Rna1p to gain access to Gsp1p-GTP bound to export receptor tRNA complex"
"DNM1",0,17,-3.28628725991442,0.0105327062842606,6.84602438060405,"YBR_vs_Control",Inf,Inf,0,"Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L, which mediates mitochondrial fission, peroxisomal division, autophagy, and mitophagy, are associated with slowly progressive infantile encephalopathy"
"YPK1",0,17,-3.28628725991442,0.0105327062842606,6.84602438060405,"YBR_vs_Control",Inf,Inf,0,"S/T protein kinase; phosphorylates, downregulates flippase activator Fpk1p; inactivates Orm1p and Orm2p by phosphorylation in response to compromised sphingolipid synthesis; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); mutations affect receptor-mediated endocytosis and sphingolipid-mediated and cell integrity signaling pathways; human homolog SGK1 can complement a null mutant; human homolog SGK2 can complement a ypk1 ypk2 double mutant"
"ALG2",0,16,-3.28628725991442,0.0105327062842606,6.75934510957414,"YBR_vs_Control",Inf,Inf,0,"Mannosyltransferase in the N-linked glycosylation pathway; catalyzes two consecutive steps in the N-linked glycosylation pathway; alg2 mutants exhibit temperature-sensitive growth and abnormal accumulation of the lipid-linked oligosaccharide Man2GlcNAc2-PP-Dol; human ALG2 complements the temperature sensitivity and dolichol-linked oligosaccharide biosynthesis defect of the alg2-1 mutant, but mutant form from a patient with CDG-Ii fails to complement"
"ALT1",0,16,-3.28628725991442,0.0105327062842606,6.75934510957414,"YBR_vs_Control",Inf,Inf,0,"Alanine transaminase (glutamic pyruvic transaminase); involved in alanine biosynthesis and catabolism; TOR1-independent role in determining chronological lifespan; expression is induced in the presence of alanine; repression is mediated by Nrg1p; ALT1 has a paralog, ALT2, that arose from the whole genome duplication; Alt2p is catalytically inactive"
"NCL1",0,16,-3.28628725991442,0.0105327062842606,6.75934510957414,"YBR_vs_Control",Inf,Inf,0,"S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120"
"RPN5",0,16,-3.28628725991442,0.0105327062842606,6.75934510957414,"YBR_vs_Control",Inf,Inf,0,"Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN"
"SEC5",0,16,-3.28628725991442,0.0105327062842606,6.75934510957414,"YBR_vs_Control",Inf,Inf,0,"Essential 107kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in assembly of the exocyst complex; required with Sec3p for ER inheritance where it promotes anchoring of the cortical ER at the bud tip"
"BGL2",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Endo-beta-1,3-glucanase; major protein of the cell wall, involved in cell wall maintenance; involved in incorporation of newly synthesized mannoprotein molecules into the cell wall"
"GRX7",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog, GRX6, that arose from the whole genome duplication"
"HSP78",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates"
"MRS6",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress"
"NUP157",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC assembly and tethering of DNA to the nuclear periphery; both Nup170p and NUP157p are similar to human Nup155p; NUP157 has a paralog, NUP170, that arose from the whole genome duplication"
"RPN3",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Essential non-ATPase regulatory subunit of the 26S proteasome lid; similar to the p58 subunit of the human 26S proteasome; temperature-sensitive alleles cause metaphase arrest, suggesting a role for the proteasome in cell cycle control"
"SFB2",0,15,-3.06673030707765,0.0146937337027217,6.6671232372575,"YBR_vs_Control",Inf,Inf,0,"Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog, SEC24, that arose from the whole genome duplication"
"ENP1",0,14,-2.84254034164639,0.0226853756892309,6.56860121795511,"YBR_vs_Control",Inf,Inf,0,"Protein associated with U3 and U14 snoRNAs; required for pre-rRNA processing and 40S ribosomal subunit synthesis; localized in the nucleus and concentrated in the nucleolus; human BYSL functionally complements the heat sensitivity of an enp1 ts mutant"
"YJR015W",0,14,-2.84254034164639,0.0226853756892309,6.56860121795511,"YBR_vs_Control",Inf,Inf,0,"Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog, SNG1, that arose from the whole genome duplication"
"ADH3",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production"
"APL2",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Beta-adaptin subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in clathrin-dependent Golgi protein sorting; protein abundance increases in response to DNA replication stress"
"LCB2",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine"
"LCB4",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates, which function as signaling molecules, regulates synthesis of ceramide from exogenous long-chain bases, localizes to the Golgi and late endosomes; LCB4 has a paralog, LCB5, that arose from the whole genome duplication"
"LIA1",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Deoxyhypusine hydroxylase; HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning; protein abundance increases in response to DNA replication stress"
"RMT2",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress"
"SGD1",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia"
"YKL100C",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters, such as Ctr1p and Zrt1p, during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)"
"YNL095C",0,13,-2.61351300740292,0.0300094796824644,6.46285473079085,"YBR_vs_Control",Inf,Inf,0,"Putative protein of unknown function; predicted to contain a transmembrane domain; not an essential gene; YNL095C has a paralog, ECM3, that arose from the whole genome duplication"
"ARI1",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"NADPH-dependent aldehyde reductase; utilizes aromatic and alophatic aldehyde substrates; member of the short-chain dehydrogenase/reductase superfamily"
"COG3",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"
"GCD2",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression"
"NCA2",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p"
"NUP170",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Subunit of inner ring of nuclear pore complex (NPC); contributes to NPC assembly and nucleocytoplasmic transport; interacts with genomic regions that contain ribosomal protein and subtelomeric genes, where it functions in nucleosome positioning and as a repressor of transcription; both Nup170p and NUP157p are similar to human Nup155p; NUP170 has a paralog, NUP157, that arose from the whole genome duplication"
"RPN9",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Non-ATPase regulatory subunit of the 26S proteasome; similar to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia"
"SEH1",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Subunit of the Nup84 nuclear pore and SEACAT subcomplexes; involved in nucleocytoplasmic transport and NPC biogenesis in the nuclear pore subcomplex; subunit of SEACAT, a subcomplex of the SEA complex that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p), a GAP for Gtr1p in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; human SEH1 homolog"
"SER2",0,12,-2.37942980136955,0.0434422943974725,6.34873982071383,"YBR_vs_Control",Inf,Inf,0,"Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis, expression is regulated by the available nitrogen source"
"ERG9",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Farnesyl-diphosphate farnesyl transferase (squalene synthase); joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway"
"ERV46",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport"
"HLJ1",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Co-chaperone for Hsp40p; anchored in the ER membrane; with its homolog Ydj1p promotes ER-associated protein degradation (ERAD) of integral membrane substrates; similar to E. coli DnaJ"
"ORM1",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Protein that mediates sphingolipid homeostasis; evolutionarily conserved, required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; ORM1 has a paralog, ORM2, that arose from the whole genome duplication"
"PRI1",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair"
"SMY1",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Kinesin-like myosin passenger-protein; interacts with Myo2p and enhances its interaction with Sec4p during transport of secretory vesicles; controls actin cable structure and dynamics"
"TOM40",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore; pre-Tom40p is phosphorylated by PKA, which impairs its import into mitochondria under non-respiratory conditions"
"TOM71",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Mitochondrial outer membrane protein; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins; TOM71 has a paralog, TOM70, that arose from the whole genome duplication"
"UBP2",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity"
"UBX2",0,11,-2.14005670676966,0.058826568322997,6.22481728147319,"YBR_vs_Control",Inf,Inf,0,"Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis"
"BNA4",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Kynurenine 3-monooxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"
"FCY2",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Purine-cytosine permease; mediates purine (adenine, guanine, and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"
"GPT2",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Glycerol-3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; located in lipid particles and the ER; involved in the stepwise acylation of glycerol-3-phosphate and dihydroxyacetone in lipid biosynthesis; the most conserved motifs and functionally relevant residues are oriented towards the ER lumen"
"MMT2",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Putative metal transporter involved in mitochondrial iron accumulation; MMT2 has a paralog, MMT1, that arose from the whole genome duplication"
"POP2",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"RNase of the DEDD superfamily; subunit of the Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation"
"RPD3",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Histone deacetylase, component of both the Rpd3S and Rpd3L complexes; regulates transcription, silencing, autophagy and other processes by influencing chromatin remodeling; forms at least two different complexes which have distinct functions and members; Rpd3(L) recruitment to the subtelomeric region is regulated by interaction with the arginine methyltransferase, Hmt1p"
"SLY1",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex"
"YKL151C",0,10,-2.14005670676966,0.058826568322997,6.08924140534807,"YBR_vs_Control",Inf,Inf,0,"Widely-conserved NADHX dehydratase; converts (S)-NADHX to NADH in ATP-dependent manner; YKL151C promoter contains STREs (stress response elements) and expression is induced by heat shock or methyl methanesulfonate; downstream intergenic region drives antisense expression and mediates coordinated regulation of YKL151C and GPM1 phosphoglycerate mutase; protein abundance increases in response to DNA replication stress; homolog of Carkd in mammals and C-terminus of YjeF in E.coli"
"CLC1",0,9,-1.89514265308461,0.0831946140314236,5.93959083327632,"YBR_vs_Control",Inf,Inf,0,"Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion"
"COG4",0,9,-1.89514265308461,0.0831946140314236,5.93959083327632,"YBR_vs_Control",Inf,Inf,0,"Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"
