"orf_name","log10p","fdr","lfc","kruskal","anova","DESCRIPTION"
"ARE2",-2.78277248256607,0.0477557945286209,5.11414492700852,0.0369039536137181,0.048424760307294,"Acyl-CoA:sterol acyltransferase; endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the presence of oxygen; ARE2 has a paralog, ARE1, that arose from the whole genome duplication"
"STE24",-2.15269446154186,0.101876519727731,5.08485908740748,0.121335250358482,0.144581347418382,"Highly conserved zinc metalloprotease; functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves both isoprenylated and non-prenylated oligopeptides; contains multiple transmembrane spans; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD), and can complement yeast null mutant"
"ALG2",-2.38114357991136,0.0748830862105077,4.95794747759867,0.0369039536137181,0.100101606598123,"Mannosyltransferase in the N-linked glycosylation pathway; catalyzes two consecutive steps in the N-linked glycosylation pathway; alg2 mutants exhibit temperature-sensitive growth and abnormal accumulation of the lipid-linked oligosaccharide Man2GlcNAc2-PP-Dol; human ALG2 complements the temperature sensitivity and dolichol-linked oligosaccharide biosynthesis defect of the alg2-1 mutant, but mutant form from a patient with CDG-Ii fails to complement"
"ERV29",-2.48725287820238,0.0696859434862032,4.86217332189626,0.0369039536137181,0.0355371045665628,"Protein localized to COPII-coated vesicles; involved in vesicle formation and incorporation of specific secretory cargo; protein abundance increases in response to DNA replication stress"
"RTN2",-2.64773485492841,0.0603448131803002,4.84998570703053,0.0369039536137181,0.00814151561595674,"Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p, Yip3p, and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress"
"NIP1",-2.36649346236575,0.0748830862105077,4.84064544627861,0.0369039536137181,0.0422750299680563,"eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3); involved in the assembly of preinitiation complex and start codon selection; eIF3 is also involved in programmed stop codon readthrough"
"ERG5",-1.84793424981652,0.160555187616784,4.79205732721328,0.121335250358482,0.118338636680285,"C-22 sterol desaturase; a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"
"LOS1",-1.8371345058644,0.162065548609858,4.77342353039303,0.121335250358482,0.127947900658762,"Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan, as does exclusion of Los1p from the nucleus in response to caloric restriction"
"ARO1",-1.67799141659623,0.201935299266012,4.752434133116,0.121335250358482,0.118654947905393,"Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids"
"STT3",-1.68443239797539,0.201935299266012,4.75133429831663,0.121335250358482,0.214571745095816,"Subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins; forms a subcomplex with Ost3p and Ost4p and is directly involved in catalysis"
"SPF1",-1.59953108276269,0.220794831033471,4.73389782474375,0.121335250358482,0.164283463327407,"P-type ATPase, ion transporter of the ER membrane; required to maintain normal lipid composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1"
"SXM1",-2.27602392544847,0.0891756297912,4.68981272988428,0.0369039536137181,0.0094101554702735,"Nuclear transport factor (karyopherin); involved in protein transport between the cytoplasm and nucleoplasm; similar to Nmd5p, Cse1p, Lph2p, and the human cellular apoptosis susceptibility protein, CAS1"
"SAR1",-2.37282805068708,0.0748830862105077,4.68723567615045,0.0369039536137181,0.0103776047360775,"ARF family GTPase; component of the COPII vesicle coat; required for transport vesicle formation during ER to Golgi protein transport; lowers membrane rigidity aiding vesicle formation; localizes to ER-mitochondrial contact sites where it enhances membrane curvature, thereby reducing contact size via its N-terminal amphipathic helix; regulates mitochondrial fission and fusion dynamics"
"BGL2",-2.36552795810789,0.0748830862105077,4.68458954960056,0.0369039536137181,0.00452877851070006,"Endo-beta-1,3-glucanase; major protein of the cell wall, involved in cell wall maintenance; involved in incorporation of newly synthesized mannoprotein molecules into the cell wall"
"ATP4",-2.36210554080941,0.0748830862105077,4.68448223861331,0.0369039536137181,0.00452877851070006,"Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex, which in turn determines the shape of inner membrane cristae; phosphorylated"
"PMR1",-1.59567354267712,0.220794831033471,4.65499927610216,0.121335250358482,0.213675602923587,"High affinity Ca2+/Mn2+ P-type ATPase; required for Ca2+ and Mn2+ transport into Golgi; involved in Ca2+ dependent protein sorting, processing; D53A mutant (Mn2+ transporting) is rapamycin sensitive, Q783A mutant (Ca2+ transporting) is rapamycin resistant; Mn2+ transport into Golgi lumen required for rapamycin sensitivity; mutations in human homolog ATP2C1 cause acantholytic skin condition Hailey-Hailey disease; human ATP2C1 can complement yeast null mutant"
"RIX7",-1.62037301163017,0.218973728155817,4.63491485828741,0.121335250358482,0.11664882037457,"Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus, nucleoplasm, and nuclear periphery depending on growth conditions"
"MTR10",-1.61625656665451,0.218973728155817,4.63458520356709,0.121335250358482,0.11664882037457,"Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress"
"NUP188",-1.63127100033801,0.216956648409246,4.50963167562647,0.0369039536137181,0.128831044487808,"Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188"
"GRX7",-2.05740588074238,0.116058185881699,4.50310699420051,0.0369039536137181,0.00197791122278196,"Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog, GRX6, that arose from the whole genome duplication"
"GET4",-2.08945314802715,0.112682428779224,4.50122962334405,0.0369039536137181,0.000726222829792788,"Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Mdy2p; highly conserved across species and homologous to human gene C7orf20"
"CCC1",-1.89848003434839,0.147525414094715,4.49310504680589,0.0369039536137181,0.0346452646026715,"Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress"
"FCY2",-1.23632141511053,0.369055879362542,4.41676314032875,0.121335250358482,0.235816459843068,"Purine-cytosine permease; mediates purine (adenine, guanine, and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"
"NSG1",-1.59147037810671,0.220794831033471,4.32055299334569,0.0369039536137181,0.0710972913203182,"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; forms foci at the nuclear periphery upon DNA replication stress; relocalizes to the cytosol in response to hypoxia; homolog of mammalian INSIG proteins; NSG1 has a paralog, NSG2, that arose from the whole genome duplication"
"HLJ1",-1.34478021608337,0.311723146308111,4.31170094766933,0.121335250358482,0.133152959376545,"Co-chaperone for Hsp40p; anchored in the ER membrane; with its homolog Ydj1p promotes ER-associated protein degradation (ERAD) of integral membrane substrates; similar to E. coli DnaJ"
"APS3",-1.80446037976566,0.164599721362201,4.28957069002236,0.0369039536137181,0.00187841633743142,"Small subunit of the clathrin-associated adaptor complex AP-3; involved in vacuolar protein sorting; related to the sigma subunit of the mammalian clathrin AP-3 complex; suppressor of loss of casein kinase 1 function; protein abundance increases in response to DNA replication stress"
"SMF3",-1.70229005272002,0.198264800370461,4.28855729964049,0.0369039536137181,0.0217178013578268,"Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress"
"HVG1",-1.69917008900608,0.198264800370461,4.28751390347863,0.0369039536137181,0.0112986862892493,"Protein of unknown function; HVG1 has a paralog, VRG4, that arose from the whole genome duplication"
"GPN3",-1.46776229599057,0.27150506668053,4.2857611056287,0.0369039536137181,0.00643429404718911,"Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p"
"COS2",-1.46557084906681,0.27150506668053,4.28555122864226,0.0369039536137181,0.00643429404718911,"Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
"COS2",-1.46557084906681,0.27150506668053,4.28555122864226,0.0369039536137181,0.00643429404718911,"Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
"TOM40",-1.32926367530573,0.317023249509298,4.26916660783704,0.121335250358482,0.123198788984474,"Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore; pre-Tom40p is phosphorylated by PKA, which impairs its import into mitochondria under non-respiratory conditions"
"SEC28",-1.05926106852859,0.446236285874377,4.2160609058766,0.121335250358482,0.21528577987927,"Epsilon-COP subunit of the coatomer; regulates retrograde Golgi-to-ER protein traffic; stabilizes Cop1p, the alpha-COP and the coatomer complex; non-essential for cell growth; protein abundance increases in response to DNA replication stress"
"YJR015W",-1.06420636259172,0.446236285874377,4.18740679640599,0.121335250358482,0.25340229820432,"Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog, SNG1, that arose from the whole genome duplication"
"MKT1",-2.4974680521493,0.0696859434862032,4.15889261249937,0.246314673491761,0.175180338011457,"Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains"
"GEA1",-1.1167629927576,0.439142053442813,4.10155465437161,0.121335250358482,0.11641654019938,"Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER, Golgi organization, and actin cytoskeleton organization; GEA1 has a paralog, GEA2, that arose from the whole genome duplication"
"PRT1",-0.792832226747741,0.613977899164207,4.04050989816295,0.317310507862915,0.373900966300059,"eIF3b subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes; eIF3 is also involved in programmed stop codon readthrough"
"ALG9",-1.15507447246573,0.415915776495164,4.0380663332901,0.121335250358482,0.116149696736006,"Mannosyltransferase, involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"
"TOM71",-0.863044248207501,0.54528422025087,4.01934203599756,0.121335250358482,0.245565516603122,"Mitochondrial outer membrane protein; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins; TOM71 has a paralog, TOM70, that arose from the whole genome duplication"
"TPO3",-0.897656068792164,0.544298174834865,3.98421370307991,0.121335250358482,0.189020176761726,"Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog, TPO2, that arose from the whole genome duplication"
"RMT2",-0.895810519987338,0.544298174834865,3.98398878847666,0.121335250358482,0.189020176761726,"Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress"
"RPT4",-0.700607735251861,0.695437386518921,3.88862941669546,0.317310507862915,0.373900966300059,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in degradation of ubiquitinated substrates; contributes preferentially to ERAD; required for spindle pole body duplication; mainly nuclear localization"
"RPC19",-0.699135877582607,0.695437386518921,3.88836810736871,0.317310507862915,0.373900966300059,"RNA polymerase subunit AC19; common to RNA polymerases I and III"
"ZRC1",-2.16677820838395,0.101876519727731,3.87180829458158,0.246314673491761,0.137382664007473,"Vacuolar membrane zinc transporter; transports zinc from cytosol to vacuole for storage; also has role in resistance to zinc shock resulting from sudden influx of zinc into cytoplasm; human ortholog SLC30A10 functions as a Mn transporter and mutations in SLC30A10 cause neurotoxic accumulation of Mn in liver and brain; ZRC1 has a paralog, COT1, that arose from the whole genome duplication"
"YOL098C",-0.932728350153492,0.515426054359954,3.8064170260201,0.121335250358482,0.127947900658762,"Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P"
"APL5",-0.8783458583032,0.544479386369321,3.7799357318655,0.121335250358482,0.164283463327407,"Delta adaptin-like subunit of the clathrin associated protein complex; functions in transport of alkaline phosphatase to the vacuole via the alternate pathway; suppressor of loss of casein kinase 1 function; the clathrin associated protein complex is also known as AP-3"
"NUP192",-0.879501152826938,0.544479386369321,3.77984498756845,0.121335250358482,0.164283463327407,"Essential subunit of inner ring of nuclear pore complex (NPC); plays a role in modulating transport through the NPC; homologous to human NUP205"
"RPO21",-0.881456630131162,0.544479386369321,3.77969083345738,0.121335250358482,0.164283463327407,"RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime"
"SEC5",-0.864306940615683,0.54528422025087,3.74432451054152,0.0369039536137181,0.0094101554702735,"Essential 107kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in assembly of the exocyst complex; required with Sec3p for ER inheritance where it promotes anchoring of the cortical ER at the bud tip"
"GDT1",-0.865634561576242,0.54528422025087,3.74422012195887,0.0369039536137181,0.0094101554702735,"Calcium transporter localized to the cis- and medial-Golgi apparatus; required for protein glycosylation; GFP-fusion protein localizes to the vacuole; TMEM165, a human gene which causes Congenital Disorders of Glycosylation is orthologous and functionally complements the null allele; expression pattern and physical interactions suggest a possible role in ribosome biogenesis; expression reduced in a gcr1 null mutant"
"YPP1",-0.532198450654939,0.810877683020965,3.74084728165735,0.317310507862915,0.373900966300059,"Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required, along with Efr3p, for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene"
"STT4",-0.531582255884492,0.810877683020965,3.74083327990855,0.317310507862915,0.373900966300059,"Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology, cell wall integrity, and actin cytoskeleton organization"
"SEC63",-0.530002981097121,0.810877683020965,3.74079738057392,0.317310507862915,0.373900966300059,"Essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p, Sec66p, and Sec72p"
"NSG2",-0.765398917777714,0.629821518943472,3.70514102156448,0.121335250358482,0.11664882037457,"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins; NSG2 has a paralog, NSG1, that arose from the whole genome duplication"
"POM34",-0.762254489358367,0.629821518943472,3.70447711008669,0.121335250358482,0.11664882037457,"Subunit of the transmembrane ring of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport, NPC biogenesis and spindle pole body duplication"
"RPT5",-3.42392086646176,0.01793166926927,3.62328391777641,0.04630159491511,0.0331347378826634,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1"
"ERV46",-0.556674171894369,0.806984228771065,3.59836735040607,0.317310507862915,0.373900966300059,"Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport"
"HMG1",-5.72947507468629,0.000224963593730067,3.44569872326795,0.0495346134356268,0.0132710953897489,"HMG-CoA reductase; catalyzes conversion of HMG-CoA to mevalonate, which is a rate-limiting step in sterol biosynthesis; one of two isozymes; localizes to nuclear envelope; overproduction induces formation of karmellae; forms foci at nuclear periphery upon DNA replication stress; HMG1 has a paralog, HMG2, that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg1 mutant"
"SEC15",-0.716168206320275,0.684624507671542,3.43787006599287,0.121335250358482,0.198618230383985,"Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active, GTP-bound Sec4p, a Rab family GTPase"
"ERG2",-0.502998736587417,0.828610488455763,3.40948578299971,0.121335250358482,0.207254337207796,"C-8 sterol isomerase; catalyzes isomerization of delta-8 double bond to delta-7 position at an intermediate step in ergosterol biosynthesis; transcriptionally down-regulated when ergosterol is in excess; mutation is functionally complemented by human EBP"
"CCT3",-4.15260187200069,0.00424576006825253,3.39719163798503,0.04630159491511,0.00439236306135062,"Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo; capable of binding Q/N rich proteins and mediating their folding"
"PRO3",-2.37519520404265,0.0748830862105077,3.39313304664678,0.04630159491511,0.00963065439720025,"Delta 1-pyrroline-5-carboxylate reductase; catalyzes the last step in proline biosynthesis"
"ERG1",-2.23244156037287,0.0956929387550283,3.37788510887899,0.04630159491511,0.0284305991610197,"Squalene epoxidase; catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific target of the antifungal drug terbinafine; human SQLE functionally complements the lethality of the erg1 null mutation"
"SHE10",-0.396074515959973,0.88737340249442,3.36267272402539,0.317310507862915,0.373900966300059,"Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; putative GPI-anchored protein; overexpression causes growth arrest;; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; SHE10 has a paralog, OSW7/YFR039C, that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly"
"MET18",-0.394594322871464,0.88737340249442,3.3626268171308,0.317310507862915,0.373900966300059,"Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation into a subset of proteins involved in methionine biosynthesis, DNA replication and repair, transcription, and telomere maintenance; ortholog of human MMS19"
"CRM1",-0.394406618669131,0.88737340249442,3.36262098489688,0.317310507862915,0.373900966300059,"Major karyopherin; involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin"
"CEX1",-0.392572903118467,0.88737340249442,3.36256388511215,0.317310507862915,0.373900966300059,"Component of nuclear aminoacylation-dependent tRNA export pathway; cytoplasmic; interacts with nuclear pore component Nup116p; copurifies with tRNA export receptors Los1p and Msn5p, as well as eIF-1a; required for activation of RAN GTPase Gsp1p and dissociation of receptor-tRNA-Gsp1p export complex; recruits Rna1p from cytoplasm to NPC, facilitates Rna1p activation of Gsp1p GTPase activity by enabling Rna1p to gain access to Gsp1p-GTP bound to export receptor tRNA complex"
"ATP7",-0.59718064586538,0.769297399003387,3.36219820606082,0.0369039536137181,0.00187841633743142,"Subunit d of the stator stalk of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"YBR287W",-0.597590579243495,0.769297399003387,3.36213568722767,0.0369039536137181,0.00187841633743142,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER; YBR287W is not an essential gene"
"KAP95",-0.523788507725714,0.811780840765422,3.34195851743241,0.121335250358482,0.166315005914549,"Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p"
"YKL100C",-0.520421742557447,0.815045829662213,3.34123341384134,0.121335250358482,0.166315005914549,"Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters, such as Ctr1p and Zrt1p, during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)"
"NUP120",-0.539105326083557,0.810877683020965,3.32593724560744,0.121335250358482,0.150699252996629,"Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery, including double-strand break repair, transcription and chromatin silencing; homologous to human NUP160"
"CCT7",-0.538777164947812,0.810877683020965,3.32578212136129,0.121335250358482,0.150699252996629,"Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo; mutant has increased aneuploidy tolerance"
"COQ10",-0.537332231087001,0.810877683020965,3.32510209660303,0.121335250358482,0.150699252996629,"Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A"
"TYR1",-0.399179865595763,0.88737340249442,3.23286907164299,0.317310507862915,0.373900966300059,"Prephenate dehydrogenase involved in tyrosine biosynthesis; expression is dependent on phenylalanine levels"
"RPN7",-0.399125417687036,0.88737340249442,3.23284776403723,0.317310507862915,0.373900966300059,"Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits"
"RPN5",-0.398320331677822,0.88737340249442,3.23253318959366,0.317310507862915,0.373900966300059,"Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN"
"POP2",-0.397452566140152,0.88737340249442,3.23219514319639,0.317310507862915,0.373900966300059,"RNase of the DEDD superfamily; subunit of the Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation"
"PEA2",-0.396660164344339,0.88737340249442,3.23188737478799,0.317310507862915,0.373900966300059,"Coiled-coil 12S polarisome subunit; required for polarity establishment, apical bud growth, shmoo formation, filamentous differentiation; involved in Bni1p localization at sites of polarized growth, controlling polarized assembly of actin cables; role in apical growth affects diploid-specific bipolar bud site selection; retains Slt2p at bud tip to regulate ER inheritance; role in Ca2+ influx, cell fusion; S288C allele encoding Leu409 rather than Met linked with non-invasion"
"PGA3",-0.396659858334353,0.88737340249442,3.23188725610289,0.317310507862915,0.373900966300059,"Putative cytochrome b5 reductase, localized to the plasma membrane; may be involved in regulation of lifespan; required for maturation of Gas1p and Pho8p, proposed to be involved in protein trafficking; PGA3 has a paralog, AIM33, that arose from the whole genome duplication"
