"Gene","peptide_cnts_control","peptide_cnts_test","log10p","fdr","lfc","contrast","raw_lfc","norm_lfc","test_overlap","DESCRIPTION"
"CDC48",24,111,-2.78355953290564,0.0224213063904986,1.67413456455164,"YBR_vs_Control",2.20945336562895,1.79640398571996,1,"AAA ATPase; subunit of polyUb-selective segregase complex involved in ERAD, INM-associated degradation (INMAD), mitotic spindle disassembly, macroautophagy, PMN, ribosome-associated degradation, ribophagy, homotypic ER membrane fusion, SCF complex disassembly, cell wall integrity during heat stress, and telomerase regulation; mobilizes membrane-anchored transcription factors by regulated Ub/proteasome-dependent processing (RUP); human ortholog VCP complements a cdc48 mutant"
"PRO3",11,51,-2.05874219722794,0.066603591853129,1.67271441838173,"YBR_vs_Control",2.2129937233342,1.7999443434252,1,"Delta 1-pyrroline-5-carboxylate reductase; catalyzes the last step in proline biosynthesis"
"URB1",5,23,-1.34565530850121,0.189218260364936,1.65056256992451,"YBR_vs_Control",2.20163386116965,1.78858448126066,1,"Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit"
"RPT2",7,32,-1.57316319184913,0.138845150322826,1.64726562302592,"YBR_vs_Control",2.1926450779424,1.7795956980334,1,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S particle; N-myristoylation of Rpt2p at Gly2 is involved in regulating the proper intracellular distribution of proteasome activity by controlling the nuclear localization of the 26S proteasome"
"CHO2",24,108,-2.68816191472072,0.0271387531675257,1.63465947207648,"YBR_vs_Control",2.16992500144231,1.75687562153332,1,"Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis"
"TSC13",4,18,-1.07607245426231,0.278384370899058,1.61419963758996,"YBR_vs_Control",2.16992500144231,1.75687562153332,1,"Enoyl reductase; catalyzes last step in each cycle of very long chain fatty acid elongation; localizes to ER, highly enriched in a structure marking nuclear-vacuolar junctions; coimmunoprecipitates with elongases Elo2p and Elo3p; protein increases in abundance and relative distribution to ER foci increases upon DNA replication stress; human homolog TECR implicated in nonsyndromic mental retardation, can complement yeast mutant"
"APS3",2,9,-0.561825549632212,0.509665421617912,1.5903797789518,"YBR_vs_Control",2.16992500144231,1.75687562153332,1,"Small subunit of the clathrin-associated adaptor complex AP-3; involved in vacuolar protein sorting; related to the sigma subunit of the mammalian clathrin AP-3 complex; suppressor of loss of casein kinase 1 function; protein abundance increases in response to DNA replication stress"
"ILS1",20,85,-2.27294539412413,0.0516112377673406,1.55150700861967,"YBR_vs_Control",2.08746284125034,1.67441346134135,1,"Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A"
"TCP1",19,77,-2.06173666862773,0.0665073912020973,1.48277710217103,"YBR_vs_Control",2.01885902725132,1.60580964734232,1,"Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein"
"RPN11",4,16,-0.94414725443811,0.331026969653511,1.44574212270711,"YBR_vs_Control",2,1.58695062009101,1,"Metalloprotease subunit of 19S regulatory particle; part of 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; involved, independent of catalytic activity, in fission of mitochondria and peroxisomes; protein abundance increases in response to DNA replication stress"
"HFD1",14,52,-1.65556550949851,0.12236762959571,1.35557531584859,"YBR_vs_Control",1.89308479608349,1.48003541617449,1,"Dehydrogenase involved in ubiquinone and sphingolipid metabolism; oxidizes 4-hydroxybenzaldehyde into 4-hydroxybenzoic acid in ubiquinone biosynthesis; converts hexadecenal to hexadecenoic acid in sphingosine 1-phosphate breakdown pathway; located in the mitochondrial outer membrane and also in lipid particles; human homolog ALDH3A2, a fatty aldehyde dehydrogenase (FALDH) mutated in neurocutaneous disorder Sjogren-Larsson syndrome, can complement yeast hfd1 mutant"
"YMC1",7,26,-1.06435326947258,0.284288800501872,1.34923468429492,"YBR_vs_Control",1.89308479608349,1.48003541617449,1,"Secondary mitochondrial inner membrane glycine transporter; required with HEM25 for the transport of glycine into mitochondria for the initiation of heme biosynthesis; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; localizes to the vacuole in response to H2O2; YMC1 has a paralog, YMC2, that arose from the whole genome duplication"
"TUF1",6,21,-0.826492479439894,0.378210528082763,1.2619870025132,"YBR_vs_Control",1.8073549220576,1.39430554214861,1,"Mitochondrial translation elongation factor Tu (EF-Tu); involved in fundamental pathway of mtDNA homeostasis; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in separate proteins in S. pombe and humans; rare mutations in human mitochondrial elongation factor Tu (EFTu) associated with severe lactic acidosis, rapidly progressive fatal encephalopathy, severe infantile macrocystic leukodystrophy with micropolygyria"
"CCT3",37,127,-1.90862182007525,0.0842517939619579,1.24582286088311,"YBR_vs_Control",1.77923132114322,1.36618194123422,1,"Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo; capable of binding Q/N rich proteins and mediating their folding"
"SEC26",22,72,-1.45943966163258,0.163604823753474,1.17565674286202,"YBR_vs_Control",1.71049338280502,1.29744400289602,1,"Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)"
"GSF2",15,49,-1.19493262428955,0.241407710437292,1.1712575270528,"YBR_vs_Control",1.70781924850669,1.2947698685977,1,"Endoplasmic reticulum (ER) localized integral membrane protein; may promote secretion of certain hexose transporters, including Gal2p; involved in glucose-dependent repression"
"URA2",118,381,-2.04317225187035,0.068519404436732,1.1592093543484,"YBR_vs_Control",1.69100413813148,1.27795475822249,1,"Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase; catalyzes the first two enzymatic steps in the de novo biosynthesis of pyrimidines; both activities are subject to feedback inhibition by UTP"
"APA1",8,26,-0.901333301078091,0.35472586916527,1.15918817793385,"YBR_vs_Control",1.70043971814109,1.2873903382321,1,"AP4A phosphorylase; bifunctional diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase and ADP sulfurylase involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; catalyzes phosphorolysis of dinucleoside oligophosphates, cleaving substrates' alpha/beta-anhydride bond and introducing Pi into the beta-position of the corresponding NDP formed; protein abundance increases under DNA replication stress; APA1 has a paralog, APA2, that arose from the whole genome duplication"
"YDJ1",41,129,-1.63604117722958,0.12332773211975,1.12062873759221,"YBR_vs_Control",1.65367525080517,1.24062587089618,1,"Type I HSP40 co-chaperone; involved in regulation of HSP90 and HSP70 functions; acts as an adaptor that helps Rsp5p recognize cytosolic misfolded proteins for ubiquitination after heat shock; critical for determining cell size at Start as a function of growth rate; involved in protein translocation across membranes; member of the DnaJ family; chimeric protein in which human p58IPK J domain replaces yeast Ydj1p J domain can complement yeast ydj1 mutant"
